Date,Channel,Sessions,Engaged sessions,Engagement rate,Average engagement time per session,Events per session,Event count,Key events,Session key event rate,Total revenue
10/6/2023,Organic Video,29,22,0.75862069,179.0689655,22.82758621,662,0,0,0
10/12/2023,Organic Video,29,15,0.517241379,53.89655172,11.75862069,341,1,0.034482759,172.54
11/19/2023,Organic Video,29,17,0.586206897,71.79310345,15.24137931,442,0,0,0
1/25/2025,Organic Video,29,10,0.344827586,48.68965517,9.034482759,262,0,0,0
4/3/2023,Paid Other,29,3,0.103448276,2.413793103,3.137931034,91,0,0,0
7/25/2023,Paid Other,29,2,0.068965517,0,3.620689655,105,0,0,0
1/9/2025,Paid Other,29,2,0.068965517,16.89655172,5.413793103,157,0,0,0
5/20/2022,Paid Shopping,29,18,0.620689655,151.1034483,7.862068966,228,1,0.034482759,352.04
2/28/2023,Paid Social,29,8,0.275862069,32.5862069,3.793103448,110,0,0,0
12/13/2023,SMS,29,10,0.344827586,30.55172414,8.620689655,250,0,0,0
6/12/2024,SMS,29,24,0.827586207,121.9310345,19.51724138,566,0,0,0
8/15/2024,SMS,29,25,0.862068966,33.62068966,12.10344828,351,0,0,0
11/6/2022,Display,28,19,0.678571429,36.71428571,4.785714286,134,1,0.035714286,49.62
1/9/2023,Display,28,10,0.357142857,19,3.928571429,110,0,0,0
1/12/2023,Display,28,16,0.571428571,26.17857143,5.071428571,142,0,0,0
4/11/2023,Display,28,20,0.714285714,145.0357143,10.60714286,297,0,0,0
4/16/2023,Display,28,16,0.571428571,101.9642857,10.14285714,284,0,0,0
6/17/2023,Display,28,16,0.571428571,39.42857143,4.428571429,124,0,0,0
3/6/2024,Display,28,11,0.392857143,40.71428571,7.928571429,222,0,0,0
4/7/2024,Display,28,9,0.321428571,43.82142857,6.25,175,0,0,0
9/17/2022,Email,28,8,0.285714286,102.2142857,8.464285714,237,0,0,0
10/8/2022,Email,28,16,0.571428571,179.3928571,10.96428571,307,1,0.035714286,76.59
12/17/2022,Email,28,20,0.714285714,107.6071429,7.857142857,220,1,0.035714286,118.68
2/12/2023,Email,28,17,0.607142857,60.57142857,5.142857143,144,0,0,0
2/20/2023,Email,28,8,0.285714286,28.78571429,4.178571429,117,0,0,0
6/6/2022,Organic Shopping,28,8,0.285714286,10.64285714,5.678571429,159,1,0.035714286,33.49
12/31/2023,Organic Shopping,28,10,0.357142857,25.07142857,5.464285714,153,1,0.035714286,269.14
6/1/2024,Organic Shopping,28,5,0.178571429,15.75,4.678571429,131,0,0,0
8/9/2022,Organic Video,28,14,0.5,105.6428571,7.25,203,0,0,0
9/5/2022,Organic Video,28,16,0.571428571,100.8214286,7.5,210,0,0,0
9/12/2022,Organic Video,28,19,0.678571429,89.53571429,7.607142857,213,0,0,0
9/14/2022,Organic Video,28,12,0.428571429,84.67857143,6.714285714,188,0,0,0
10/23/2022,Organic Video,28,18,0.642857143,34.5,4.142857143,116,0,0,0
10/30/2022,Organic Video,28,11,0.392857143,51.92857143,5.821428571,163,0,0,0
11/4/2022,Organic Video,28,17,0.607142857,35.82142857,5.642857143,158,0,0,0
11/26/2022,Organic Video,28,17,0.607142857,66.60714286,5.5,154,0,0,0
12/15/2022,Organic Video,28,24,0.857142857,192.5357143,13.78571429,386,0,0,0
5/12/2023,Organic Video,28,20,0.714285714,68.92857143,7.892857143,221,1,0.035714286,245.52
5/31/2023,Organic Video,28,17,0.607142857,81.03571429,7.071428571,198,0,0,0
6/26/2023,Organic Video,28,16,0.571428571,52.78571429,6.607142857,185,0,0,0
6/27/2023,Organic Video,28,19,0.678571429,92.64285714,6.428571429,180,0,0,0
7/14/2023,Organic Video,28,22,0.785714286,151.25,12.5,350,0,0,0
8/24/2023,Organic Video,28,19,0.678571429,150.4642857,13.85714286,388,0,0,0
10/16/2023,Organic Video,28,18,0.642857143,177.0357143,15.75,441,1,0.035714286,199.67
10/30/2023,Organic Video,28,17,0.607142857,64.39285714,8.357142857,234,0,0,0
11/30/2023,Organic Video,28,18,0.642857143,79.85714286,9.107142857,255,0,0,0
3/3/2023,Paid Other,28,5,0.178571429,4.642857143,3.25,91,0,0,0
3/6/2023,Paid Other,28,0,0,0,3,84,0,0,0
4/6/2023,Paid Other,28,1,0.035714286,3.428571429,3.071428571,86,0,0,0
4/25/2023,Paid Other,28,8,0.285714286,11.60714286,3.178571429,89,0,0,0
10/26/2024,Paid Other,28,3,0.107142857,0.357142857,3.714285714,104,0,0,0
11/9/2024,Paid Other,28,5,0.178571429,4.392857143,4.214285714,118,0,0,0
1/10/2025,Paid Other,28,6,0.214285714,13.46428571,6.821428571,191,0,0,0
1/14/2025,Paid Other,28,0,0,0,3.321428571,93,0,0,0
1/15/2025,Paid Other,28,4,0.142857143,20.14285714,3.964285714,111,0,0,0
5/6/2022,Paid Shopping,28,19,0.678571429,141.4285714,9.928571429,278,1,0.035714286,178.61
6/15/2022,Paid Shopping,28,11,0.392857143,40.71428571,6,168,0,0,0
6/28/2022,Paid Shopping,28,13,0.464285714,80.35714286,7.571428571,212,0,0,0
10/8/2024,Paid Shopping,28,7,0.25,16.25,4.642857143,130,0,0,0
12/29/2024,Paid Shopping,28,9,0.321428571,12.78571429,5.428571429,152,0,0,0
1/16/2025,Paid Shopping,28,4,0.142857143,5.75,4.392857143,123,0,0,0
12/29/2023,SMS,28,14,0.5,136.1785714,20.82142857,583,1,0.035714286,430.19
5/23/2024,SMS,28,12,0.428571429,83.89285714,11.53571429,323,1,0.035714286,57.49
7/12/2024,SMS,28,24,0.857142857,138.25,28.35714286,794,4,0.142857143,544.25
7/14/2024,SMS,28,26,0.928571429,96.17857143,19.78571429,554,0,0,0
7/27/2024,SMS,28,22,0.785714286,41.42857143,8.75,245,0,0,0
8/10/2024,SMS,28,22,0.785714286,94.14285714,19.85714286,556,2,0.071428571,497.59
8/11/2024,SMS,28,24,0.857142857,26.89285714,11.89285714,333,1,0.035714286,224
8/23/2024,SMS,28,25,0.892857143,37.25,12.85714286,360,2,0.071428571,453.75
9/10/2024,SMS,28,23,0.821428571,50.53571429,15.53571429,435,0,0,0
10/27/2024,SMS,28,9,0.321428571,58.35714286,10.03571429,281,1,0.035714286,221.25
1/28/2025,SMS,28,16,0.571428571,80.96428571,14.75,413,1,0.035714286,52.5
9/21/2022,Display,27,16,0.592592593,65.66666667,5.37037037,145,0,0,0
11/3/2022,Display,27,18,0.666666667,82.18518519,6.888888889,186,0,0,0
11/13/2022,Display,27,21,0.777777778,67.44444444,6.62962963,179,0,0,0
1/8/2023,Display,27,19,0.703703704,132.0740741,8.481481481,229,1,0.037037037,174.71
6/19/2023,Display,27,18,0.666666667,247.8148148,11.03703704,298,0,0,0
6/28/2023,Display,27,11,0.407407407,65.55555556,6.037037037,163,0,0,0
9/20/2023,Display,27,13,0.481481481,29.33333333,5.962962963,161,0,0,0
9/21/2023,Display,27,11,0.407407407,98.14814815,7.259259259,196,0,0,0
3/14/2024,Display,27,12,0.444444444,15.55555556,4.62962963,125,0,0,0
5/29/2024,Display,27,26,0.962962963,163.962963,44.25925926,1195,95,0.962962963,3623.16
5/30/2024,Display,27,22,0.814814815,36.7037037,12.81481481,346,27,0.777777778,1934.43
10/18/2022,Email,27,12,0.444444444,60.51851852,5.962962963,161,0,0,0
11/9/2022,Email,27,15,0.555555556,125.3333333,10,270,0,0,0
8/9/2024,Email,27,22,0.814814815,54.25925926,12.62962963,341,0,0,0
8/13/2024,Email,27,23,0.851851852,20.96296296,9.666666667,261,0,0,0
8/27/2022,Organic Video,27,25,0.925925926,224.1481481,15.55555556,420,0,0,0
10/6/2022,Organic Video,27,13,0.481481481,27.37037037,4.185185185,113,0,0,0
10/8/2022,Organic Video,27,14,0.518518519,42.88888889,6.925925926,187,0,0,0
12/26/2022,Organic Video,27,18,0.666666667,73.37037037,5.037037037,136,0,0,0
6/2/2023,Organic Video,27,15,0.555555556,33.40740741,5.148148148,139,0,0,0
6/18/2023,Organic Video,27,18,0.666666667,102,9.481481481,256,0,0,0
6/23/2023,Organic Video,27,12,0.444444444,58.81481481,4.444444444,120,0,0,0
8/26/2023,Organic Video,27,19,0.703703704,70.88888889,10.55555556,285,0,0,0
10/25/2023,Organic Video,27,18,0.666666667,24.40740741,6.111111111,165,0,0,0
10/26/2023,Organic Video,27,18,0.666666667,98.2962963,9.703703704,262,0,0,0
11/2/2023,Organic Video,27,19,0.703703704,71.92592593,9.37037037,253,0,0,0
11/4/2023,Organic Video,27,14,0.518518519,35.33333333,6.62962963,179,0,0,0
11/15/2023,Organic Video,27,16,0.592592593,38.07407407,9.481481481,256,0,0,0
11/27/2023,Organic Video,27,22,0.814814815,99.11111111,13.33333333,360,0,0,0
3/7/2024,Organic Video,27,16,0.592592593,71.44444444,10.85185185,293,1,0.037037037,178.16
4/9/2024,Organic Video,27,18,0.666666667,260.1111111,33.44444444,903,2,0.037037037,422.48
10/9/2024,Organic Video,27,12,0.444444444,34.03703704,6.925925926,187,0,0,0
10/13/2024,Organic Video,27,14,0.518518519,97.88888889,16.92592593,457,0,0,0
8/11/2023,Paid Other,27,4,0.148148148,1.407407407,3.962962963,107,0,0,0
8/3/2024,Paid Other,27,19,0.703703704,12.14814815,5.555555556,150,0,0,0
9/24/2024,Paid Other,27,18,0.666666667,30,9.185185185,248,0,0,0
11/17/2024,Paid Other,27,2,0.074074074,2.074074074,3.592592593,97,0,0,0
8/25/2023,Paid Shopping,27,18,0.666666667,106.7777778,9.296296296,251,0,0,0
10/25/2024,Paid Shopping,27,9,0.333333333,21.44444444,6.444444444,174,0,0,0
5/22/2024,SMS,27,16,0.592592593,105.5555556,15.11111111,408,0,0,0
6/19/2024,SMS,27,24,0.888888889,189.5185185,25.77777778,696,3,0.111111111,467.97
8/5/2024,SMS,27,25,0.925925926,116.2592593,18.37037037,496,0,0,0
8/6/2024,SMS,27,23,0.851851852,48.14814815,11.88888889,321,2,0.074074074,245
8/25/2024,SMS,27,26,0.962962963,115.5925926,18.74074074,506,1,0.037037037,121.25
9/1/2024,SMS,27,22,0.814814815,89.40740741,26.77777778,723,3,0.111111111,356.5
9/2/2024,SMS,27,22,0.814814815,106,25.11111111,678,1,0.037037037,191.4
9/11/2024,SMS,27,21,0.777777778,41.07407407,14.51851852,392,1,0.037037037,70
9/10/2023,Display,26,9,0.346153846,34.26923077,4.269230769,111,0,0,0
9/16/2023,Display,26,12,0.461538462,101.9230769,9.038461538,235,0,0,0
9/18/2022,Email,26,12,0.461538462,94.46153846,8.192307692,213,0,0,0
11/12/2022,Email,26,17,0.653846154,56.5,6.423076923,167,0,0,0
1/23/2023,Email,26,9,0.346153846,23.30769231,5.730769231,149,0,0,0
2/3/2023,Email,26,15,0.576923077,73.73076923,9.5,247,0,0,0
8/12/2024,Email,26,21,0.807692308,64.11538462,16.84615385,438,1,0.038461538,122.5
8/17/2024,Email,26,22,0.846153846,75.07692308,11.07692308,288,0,0,0
5/26/2024,Organic Shopping,26,5,0.192307692,4.653846154,4.807692308,125,0,0,0
8/29/2022,Organic Video,26,13,0.5,195.8076923,13.26923077,345,0,0,0
9/13/2022,Organic Video,26,15,0.576923077,132.2307692,8.846153846,230,0,0,0
10/9/2022,Organic Video,26,15,0.576923077,70.80769231,5,130,0,0,0
12/1/2022,Organic Video,26,18,0.692307692,81.57692308,7.115384615,185,0,0,0
6/3/2023,Organic Video,26,13,0.5,78.57692308,7.192307692,187,0,0,0
7/22/2023,Organic Video,26,14,0.538461538,45.46153846,5.692307692,148,0,0,0
9/30/2023,Organic Video,26,15,0.576923077,143.2307692,20.80769231,541,1,0.038461538,233.5
10/20/2023,Organic Video,26,10,0.384615385,45.11538462,10.03846154,261,0,0,0
11/8/2023,Organic Video,26,16,0.615384615,93.15384615,8.769230769,228,0,0,0
11/17/2023,Organic Video,26,14,0.538461538,117.3076923,12.11538462,315,0,0,0
11/26/2023,Organic Video,26,17,0.653846154,119.8461538,16.5,429,0,0,0
4/8/2024,Organic Video,26,16,0.615384615,64.07692308,8.423076923,219,0,0,0
4/23/2024,Organic Video,26,16,0.615384615,46.80769231,7.423076923,193,0,0,0
4/27/2023,Paid Other,26,7,0.269230769,10.73076923,5.153846154,134,0,0,0
5/5/2024,Paid Other,26,2,0.076923077,1.115384615,3.961538462,103,0,0,0
10/29/2022,Paid Shopping,26,11,0.423076923,15.30769231,4.269230769,111,1,0.038461538,77.29
2/9/2023,Paid Shopping,26,14,0.538461538,22.38461538,5.307692308,138,0,0,0
8/7/2023,Paid Shopping,26,20,0.769230769,171.5769231,11.76923077,306,1,0.038461538,168.9
8/8/2023,Paid Shopping,26,20,0.769230769,89.69230769,8.307692308,216,0,0,0
10/18/2024,Paid Shopping,26,9,0.346153846,35.80769231,7.461538462,194,0,0,0
3/3/2023,Paid Social,26,5,0.192307692,25.19230769,5.076923077,132,1,0.038461538,105.85
6/17/2024,SMS,26,24,0.923076923,113.5769231,21.07692308,548,0,0,0
7/16/2024,SMS,26,24,0.923076923,71.65384615,12.65384615,329,0,0,0
7/26/2024,SMS,26,23,0.884615385,22.80769231,9.884615385,257,1,0.038461538,316.25
8/8/2024,SMS,26,22,0.846153846,115,28.23076923,734,1,0.038461538,127
10/4/2024,SMS,26,15,0.576923077,77.46153846,15.76923077,410,3,0.115384615,266.5
10/21/2022,Cross-network,25,9,0.36,49.56,5.56,139,1,0.04,276.37
11/14/2022,Display,25,16,0.64,67.2,6,150,0,0,0
11/16/2022,Display,25,18,0.72,95.76,7.2,180,0,0,0
12/11/2022,Display,25,21,0.84,71.4,4.52,113,0,0,0
9/27/2023,Display,25,11,0.44,47.2,7.8,195,0,0,0
9/28/2023,Display,25,14,0.56,56.52,10.96,274,1,0.04,107.58
9/30/2023,Display,25,14,0.56,105.72,18.76,469,0,0,0
10/8/2023,Display,25,19,0.76,52.4,9.16,229,0,0,0
4/8/2024,Display,25,6,0.24,21.12,5.16,129,0,0,0
6/6/2024,Display,25,14,0.56,70.8,8.12,203,1,0.04,172
6/24/2024,Display,25,13,0.52,56.24,11.88,297,0,0,0
5/11/2022,Email,25,12,0.48,95.24,9,225,0,0,0
9/30/2022,Email,25,9,0.36,34.52,5.08,127,0,0,0
2/11/2023,Email,25,9,0.36,51.12,6.84,171,0,0,0
2/18/2023,Email,25,13,0.52,123.56,8.08,202,0,0,0
1/18/2023,Organic Video,25,12,0.48,34.64,4.36,109,0,0,0
1/28/2023,Organic Video,25,14,0.56,73.64,6.84,171,0,0,0
6/4/2023,Organic Video,25,17,0.68,174.24,10,250,0,0,0
10/19/2023,Organic Video,25,12,0.48,71.64,7.68,192,0,0,0
11/18/2023,Organic Video,25,14,0.56,20.44,5.88,147,0,0,0
11/22/2023,Organic Video,25,16,0.64,160.8,17.52,438,0,0,0
12/10/2023,Organic Video,25,15,0.6,42.2,8.72,218,0,0,0
3/8/2024,Organic Video,25,18,0.72,87.36,15.72,393,2,0.08,438.24
3/26/2024,Organic Video,25,17,0.68,116.64,18.32,458,0,0,0
10/7/2024,Organic Video,25,11,0.44,69.64,7.76,194,0,0,0
10/21/2024,Organic Video,25,15,0.6,109.76,13.92,348,0,0,0
10/26/2024,Organic Video,25,13,0.52,28.16,8.52,213,0,0,0
1/28/2025,Organic Video,25,14,0.56,38.88,11.36,284,0,0,0
3/4/2023,Paid Other,25,2,0.08,39.72,3.08,77,0,0,0
4/4/2023,Paid Other,25,3,0.12,3.2,3.16,79,0,0,0
4/20/2023,Paid Other,25,5,0.2,4.44,3.4,85,0,0,0
4/24/2023,Paid Other,25,0,0,0.08,3,75,0,0,0
11/3/2024,Paid Other,25,3,0.12,40.76,10.24,256,0,0,0
1/12/2025,Paid Other,25,7,0.28,63.4,9.12,228,0,0,0
1/26/2025,Paid Other,25,4,0.16,12.64,4.04,101,0,0,0
6/19/2022,Paid Shopping,25,10,0.4,103.64,7.72,193,0,0,0
6/26/2022,Paid Shopping,25,9,0.36,40.24,6.32,158,0,0,0
8/3/2023,Paid Shopping,25,12,0.48,48.84,6.44,161,0,0,0
8/5/2023,Paid Shopping,25,18,0.72,49.6,7.24,181,0,0,0
8/17/2023,Paid Shopping,25,13,0.52,49.96,5.72,143,0,0,0
12/8/2023,SMS,25,7,0.28,26.72,6.52,163,0,0,0
12/12/2023,SMS,25,10,0.4,18.36,6.76,169,0,0,0
2/29/2024,SMS,25,10,0.4,63.64,10.16,254,1,0.04,122.07
5/26/2024,SMS,25,14,0.56,44.8,9.68,242,0,0,0
6/6/2024,SMS,25,23,0.92,157.76,20.88,522,3,0.12,379.99
8/24/2024,SMS,25,23,0.92,72.96,19.88,497,1,0.04,122.5
11/2/2024,SMS,25,9,0.36,39.48,10,250,0,0,0
9/29/2022,Display,24,18,0.75,80.83333333,5.833333333,140,0,0,0
10/9/2022,Display,24,19,0.791666667,83.54166667,7.125,171,1,0.041666667,55.39
10/20/2022,Display,24,21,0.875,98.45833333,7.083333333,170,0,0,0
12/4/2022,Display,24,16,0.666666667,152.9583333,8.958333333,215,0,0,0
12/12/2022,Display,24,16,0.666666667,56.41666667,4.5,108,0,0,0
12/23/2022,Display,24,20,0.833333333,184.75,9.916666667,238,0,0,0
9/4/2023,Display,24,14,0.583333333,124.375,10.5,252,0,0,0
9/14/2023,Display,24,11,0.458333333,33.625,5.833333333,140,1,0.041666667,63.8
9/19/2023,Display,24,6,0.25,71.41666667,10.375,249,0,0,0
9/22/2023,Display,24,11,0.458333333,76,9.833333333,236,0,0,0
10/4/2023,Display,24,14,0.583333333,181.3333333,35.54166667,853,3,0.125,181.25
4/22/2024,Display,24,13,0.541666667,110.625,13.79166667,331,0,0,0
5/17/2024,Display,24,12,0.5,183.7916667,21.54166667,517,1,0.041666667,151.5
12/15/2022,Email,24,14,0.583333333,83.29166667,6.541666667,157,0,0,0
2/10/2023,Email,24,13,0.541666667,68.91666667,6.041666667,145,0,0,0
2/22/2023,Email,24,12,0.5,36.79166667,5.208333333,125,0,0,0
8/8/2024,Email,24,19,0.791666667,80.45833333,11.08333333,266,0,0,0
8/24/2024,Email,24,20,0.833333333,93.375,9.291666667,223,0,0,0
11/2/2022,Organic Video,24,11,0.458333333,54.5,4.083333333,98,0,0,0
11/3/2022,Organic Video,24,15,0.625,67,5.875,141,0,0,0
11/29/2022,Organic Video,24,12,0.5,80.83333333,8.541666667,205,0,0,0
12/19/2022,Organic Video,24,14,0.583333333,44.29166667,4.625,111,0,0,0
1/10/2023,Organic Video,24,16,0.666666667,101.7916667,12.16666667,292,0,0,0
4/14/2023,Organic Video,24,15,0.625,191.75,16.375,393,0,0,0
7/19/2023,Organic Video,24,12,0.5,62.45833333,9.708333333,233,0,0,0
10/21/2023,Organic Video,24,14,0.583333333,96.375,10.625,255,0,0,0
11/6/2023,Organic Video,24,12,0.5,34.25,10.25,246,0,0,0
11/28/2023,Organic Video,24,15,0.625,80,11.20833333,269,2,0.083333333,156.94
3/28/2024,Organic Video,24,15,0.625,117.9583333,15.16666667,364,4,0.083333333,539.75
4/6/2024,Organic Video,24,12,0.5,64.20833333,11.66666667,280,2,0.041666667,649.85
5/6/2024,Organic Video,24,14,0.583333333,36.125,9.958333333,239,0,0,0
9/8/2024,Organic Video,24,20,0.833333333,73.25,19.875,477,1,0.041666667,51
10/17/2024,Organic Video,24,9,0.375,36.83333333,8.791666667,211,0,0,0
1/2/2025,Organic Video,24,9,0.375,51.29166667,11.29166667,271,0,0,0
1/22/2025,Organic Video,24,12,0.5,21.91666667,7.958333333,191,0,0,0
1/27/2025,Organic Video,24,6,0.25,9.875,4.166666667,100,0,0,0
1/29/2025,Organic Video,24,14,0.583333333,28.95833333,8.208333333,197,1,0.041666667,441
1/31/2025,Organic Video,24,10,0.416666667,53.08333333,9,216,0,0,0
4/17/2023,Paid Other,24,0,0,0,3,72,0,0,0
4/19/2023,Paid Other,24,3,0.125,18.83333333,3.166666667,76,0,0,0
10/11/2023,Paid Other,24,17,0.708333333,90.08333333,14.875,357,0,0,0
12/31/2024,Paid Other,24,6,0.25,8.166666667,4.583333333,110,0,0,0
5/10/2022,Paid Shopping,24,13,0.541666667,94,7.666666667,184,0,0,0
6/17/2022,Paid Shopping,24,13,0.541666667,156.3333333,10.08333333,242,0,0,0
7/20/2023,Paid Shopping,24,15,0.625,116.5833333,7.916666667,190,0,0,0
7/21/2023,Paid Shopping,24,18,0.75,84.29166667,9.666666667,232,0,0,0
8/4/2023,Paid Shopping,24,16,0.666666667,106.9583333,10.04166667,241,1,0.041666667,166.14
8/20/2023,Paid Shopping,24,17,0.708333333,91.04166667,8.541666667,205,1,0.041666667,245.1
10/17/2024,Paid Shopping,24,8,0.333333333,21.58333333,9.083333333,218,0,0,0
1/17/2025,Paid Shopping,24,5,0.208333333,17.70833333,5.25,126,0,0,0
5/18/2024,SMS,24,14,0.583333333,57.125,13.83333333,332,1,0.041666667,225
5/20/2024,SMS,24,9,0.375,15.125,5.083333333,122,0,0,0
5/21/2024,SMS,24,8,0.333333333,38.45833333,5.375,129,0,0,0
8/16/2024,SMS,24,19,0.791666667,74.16666667,23.08333333,554,0,0,0
9/3/2024,SMS,24,24,1,116.2916667,39.54166667,949,1,0.041666667,92.5
8/31/2022,Display,23,13,0.565217391,113.173913,7.086956522,163,0,0,0
9/10/2022,Display,23,20,0.869565217,124.6086957,9.869565217,227,0,0,0
9/20/2022,Display,23,15,0.652173913,83.39130435,6.608695652,152,0,0,0
9/22/2022,Display,23,11,0.47826087,158.5217391,13.26086957,305,1,0.043478261,66.54
10/8/2022,Display,23,17,0.739130435,92.73913043,6.913043478,159,0,0,0
10/16/2022,Display,23,19,0.826086957,79.30434783,7.47826087,172,1,0.043478261,46.03
11/1/2022,Display,23,16,0.695652174,93.56521739,5.130434783,118,0,0,0
11/8/2022,Display,23,14,0.608695652,62.73913043,5,115,0,0,0
6/25/2023,Display,23,15,0.652173913,69.69565217,7.043478261,162,0,0,0
9/8/2023,Display,23,12,0.52173913,88.08695652,6.913043478,159,0,0,0
2/29/2024,Display,23,11,0.47826087,14.2173913,5.695652174,131,0,0,0
3/27/2024,Display,23,10,0.434782609,37.56521739,5.130434783,118,0,0,0
4/9/2024,Display,23,14,0.608695652,55.13043478,8.391304348,193,0,0,0
4/10/2024,Display,23,10,0.434782609,23.82608696,4.826086957,111,0,0,0
6/9/2024,Display,23,11,0.47826087,85.73913043,14.52173913,334,0,0,0
6/10/2024,Display,23,17,0.739130435,151.0869565,29.43478261,677,1,0.043478261,236.25
5/9/2022,Email,23,11,0.47826087,131.6956522,17,391,0,0,0
5/10/2022,Email,23,13,0.565217391,146.3913043,12.30434783,283,1,0.043478261,30.28
9/10/2022,Email,23,11,0.47826087,72.52173913,7.826086957,180,0,0,0
12/29/2022,Email,23,17,0.739130435,95.30434783,9.173913043,211,1,0.043478261,232.95
2/9/2023,Email,23,10,0.434782609,57.82608696,6.304347826,145,0,0,0
8/1/2024,Email,23,21,0.913043478,185.3913043,22.08695652,508,0,0,0
10/2/2023,Organic Shopping,23,12,0.52173913,44.82608696,9,207,0,0,0
7/8/2022,Organic Video,23,10,0.434782609,28.60869565,6.565217391,151,0,0,0
8/8/2022,Organic Video,23,14,0.608695652,55.82608696,4.434782609,102,0,0,0
8/15/2022,Organic Video,23,18,0.782608696,42.08695652,5.608695652,129,0,0,0
9/30/2022,Organic Video,23,11,0.47826087,42.60869565,4.695652174,108,0,0,0
10/4/2022,Organic Video,23,11,0.47826087,78.60869565,6.347826087,146,0,0,0
12/25/2022,Organic Video,23,10,0.434782609,61.34782609,4.826086957,111,0,0,0
5/9/2023,Organic Video,23,17,0.739130435,58.2173913,8.52173913,196,0,0,0
10/5/2023,Organic Video,23,20,0.869565217,147.6956522,15.17391304,349,0,0,0
10/24/2023,Organic Video,23,13,0.565217391,80.08695652,8.217391304,189,0,0,0
10/27/2023,Organic Video,23,14,0.608695652,73.34782609,9.173913043,211,0,0,0
11/29/2023,Organic Video,23,16,0.695652174,71.69565217,11.17391304,257,0,0,0
12/1/2023,Organic Video,23,13,0.565217391,107.3478261,11.65217391,268,0,0,0
8/6/2024,Organic Video,23,21,0.913043478,65.82608696,22.26086957,512,0,0,0
11/2/2024,Organic Video,23,11,0.47826087,76.47826087,9.391304348,216,1,0.043478261,265.75
12/9/2024,Organic Video,23,6,0.260869565,22.13043478,7.260869565,167,0,0,0
12/27/2024,Organic Video,23,14,0.608695652,107.2608696,19.73913043,454,0,0,0
12/30/2024,Organic Video,23,11,0.47826087,73.73913043,12.2173913,281,0,0,0
5/29/2022,Paid Shopping,23,14,0.608695652,49.43478261,5.826086957,134,0,0,0
10/19/2022,Paid Shopping,23,7,0.304347826,38.86956522,4.304347826,99,0,0,0
10/20/2022,Paid Shopping,23,8,0.347826087,10.60869565,3.652173913,84,0,0,0
8/9/2023,Paid Shopping,23,15,0.652173913,91.65217391,8.260869565,190,0,0,0
8/18/2023,Paid Shopping,23,19,0.826086957,180.9565217,9.391304348,216,0,0,0
8/26/2023,Paid Shopping,23,18,0.782608696,118.0869565,10.52173913,242,1,0.043478261,58.23
10/23/2024,Paid Shopping,23,9,0.391304348,20.82608696,6.130434783,141,1,0.043478261,42.99
3/6/2023,Paid Social,23,1,0.043478261,12.43478261,3.956521739,91,0,0,0
3/13/2023,Paid Social,23,11,0.47826087,20.26086957,3.652173913,84,0,0,0
9/12/2023,SMS,23,16,0.695652174,101.3913043,9.043478261,208,0,0,0
12/15/2023,SMS,23,8,0.347826087,25.2173913,6.304347826,145,0,0,0
8/27/2024,SMS,23,23,1,84.69565217,25.7826087,593,2,0.086956522,505.98
1/29/2025,SMS,23,10,0.434782609,145.2608696,14.69565217,338,3,0.130434783,364
9/9/2022,Display,22,15,0.681818182,235.6363636,13,286,1,0.045454545,72.04
10/4/2022,Display,22,12,0.545454545,75.54545455,6.045454545,133,0,0,0
11/18/2022,Display,22,14,0.636363636,69.63636364,5.590909091,123,0,0,0
12/26/2022,Display,22,17,0.772727273,72.04545455,6,132,0,0,0
1/11/2023,Display,22,12,0.545454545,30.04545455,3.5,77,0,0,0
7/2/2023,Display,22,10,0.454545455,83.13636364,9,198,0,0,0
9/11/2023,Display,22,14,0.636363636,46.5,5.909090909,130,0,0,0
3/7/2024,Display,22,7,0.318181818,55.86363636,9.318181818,205,0,0,0
6/13/2024,Display,22,13,0.590909091,88.36363636,12.63636364,278,0,0,0
11/21/2022,Email,22,11,0.5,34.86363636,6.409090909,141,1,0.045454545,43.74
12/27/2022,Email,22,13,0.590909091,81.31818182,6.136363636,135,0,0,0
12/31/2022,Email,22,14,0.636363636,42.31818182,4.863636364,107,2,0.090909091,339.04
1/28/2023,Email,22,12,0.545454545,238.5909091,19.54545455,430,0,0,0
2/15/2023,Email,22,12,0.545454545,121.6818182,10.45454545,230,0,0,0
8/10/2024,Email,22,12,0.545454545,22.31818182,7.227272727,159,0,0,0
8/22/2024,Email,22,15,0.681818182,26.13636364,10.72727273,236,1,0.045454545,239.25
5/16/2022,Organic Shopping,22,16,0.727272727,103.8181818,15.40909091,339,6,0.272727273,1043.09
10/9/2023,Organic Shopping,22,14,0.636363636,36,10,220,0,0,0
5/27/2024,Organic Shopping,22,5,0.227272727,95.54545455,19.63636364,432,0,0,0
12/9/2022,Organic Video,22,12,0.545454545,78.95454545,6.727272727,148,0,0,0
6/21/2023,Organic Video,22,14,0.636363636,157.6818182,11.18181818,246,0,0,0
10/2/2023,Organic Video,22,15,0.681818182,78.40909091,15.40909091,339,0,0,0
10/4/2023,Organic Video,22,16,0.727272727,155.9545455,16.31818182,359,0,0,0
10/14/2023,Organic Video,22,14,0.636363636,64.90909091,11.86363636,261,0,0,0
10/22/2023,Organic Video,22,16,0.727272727,95.95454545,13.13636364,289,0,0,0
10/28/2023,Organic Video,22,17,0.772727273,99.90909091,16.5,363,1,0.045454545,72.01
